GeoFips,GeoName,LineCode,Description,2023
02000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2.8
02000,Alaska,22,"        Other transportation equipment manufacturing",134.4
02000,Alaska,23,"        Furniture and related product manufacturing",13.4
02000,Alaska,24,"        Miscellaneous manufacturing",15.5
02000,Alaska,25,"      Nondurable goods manufacturing",1598.8
02000,Alaska,26,"        Food and beverage and tobacco product manufacturing",1061.7
02000,Alaska,27,"        Textile mills and textile product mills",2.4
02000,Alaska,28,"        Apparel, leather, and allied product manufacturing",2.4
02000,Alaska,29,"        Paper manufacturing",1.1
02000,Alaska,30,"        Printing and related support activities",20.0
02000,Alaska,31,"        Petroleum and coal products manufacturing",494.8
02000,Alaska,32,"        Chemical manufacturing",10.5
02000,Alaska,33,"        Plastics and rubber products manufacturing",5.8
02000,Alaska,34,"    Wholesale trade",1687.3
02000,Alaska,35,"    Retail trade",3415.6
02000,Alaska,36,"    Transportation and warehousing",9852.5
02000,Alaska,37,"      Air transportation",1261.0
02000,Alaska,38,"      Rail transportation",0.0
02000,Alaska,39,"      Water transportation",487.0
02000,Alaska,40,"      Truck transportation",474.5
02000,Alaska,41,"      Transit and ground passenger transportation",164.3
02000,Alaska,42,"      Pipeline transportation",6187.8
02000,Alaska,43,"      Other transportation and support activities",1247.4
02000,Alaska,44,"      Warehousing and storage",30.5
02000,Alaska,45,"    Information",1571.6
02000,Alaska,46,"      Publishing industries (except Internet)",76.4
02000,Alaska,47,"      Motion picture and sound recording industries",54.9
02000,Alaska,48,"      Broadcasting (except Internet) and telecommunications",1279.0
02000,Alaska,49,"      Data processing, hosting, and other information services",161.4
02000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",8302.0
02000,Alaska,51,"      Finance and insurance",1279.4
02000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",783.4
02000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",110.1
02000,Alaska,54,"        Insurance carriers and related activities",377.5
02000,Alaska,55,"        Funds, trusts, and other financial vehicles",8.4
02000,Alaska,56,"      Real estate and rental and leasing",7022.7
02000,Alaska,57,"        Real estate",6013.0
02000,Alaska,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",1009.6
02000,Alaska,59,"    Professional and business services",4181.5
02000,Alaska,60,"      Professional, scientific, and technical services",2362.6
02000,Alaska,61,"        Legal services",240.2
02000,Alaska,62,"        Computer systems design and related services",211.7
02000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",1910.7
02000,Alaska,64,"      Management of companies and enterprises",487.4
02000,Alaska,65,"      Administrative and support and waste management and remediation services",1331.5
02000,Alaska,66,"        Administrative and support services",1075.3
02000,Alaska,67,"        Waste management and remediation services",256.2
02000,Alaska,68,"    Educational services, health care, and social assistance",5813.0
02000,Alaska,69,"      Educational services",236.1
02000,Alaska,70,"      Health care and social assistance",5576.9
02000,Alaska,71,"        Ambulatory health care services",2924.9
02000,Alaska,72,"        Hospitals",1936.6
02000,Alaska,73,"        Nursing and residential care facilities",266.0
02000,Alaska,74,"        Social assistance",449.5
02000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",2657.1
02000,Alaska,76,"      Arts, entertainment, and recreation",442.4
02000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",161.3
02000,Alaska,78,"        Amusement, gambling, and recreation industries",281.2
02000,Alaska,79,"      Accommodation and food services",2214.6
02000,Alaska,80,"        Accommodation",962.2
02000,Alaska,81,"        Food services and drinking places",1252.4
02000,Alaska,82,"    Other services (except government and government enterprises)",1246.3
02000,Alaska,83,"  Government and government enterprises",12414.2
02000,Alaska,84,"    Federal civilian",2726.0
02000,Alaska,85,"    Military",2996.8
02000,Alaska,86,"    State and local",6691.4
02000,Alaska,,Addenda:,
02000,Alaska,87,Natural resources and mining,10680.6
02000,Alaska,88,Trade,5102.9
02000,Alaska,89,Transportation and utilities,10908.5
02000,Alaska,90,Manufacturing and information,3503.5
02000,Alaska,91,Private goods-producing industries 2,15858.9
02000,Alaska,92,Private services-providing industries 3,39783.0
04000,Arizona,1,All industry total,522767.2
04000,Arizona,2,"  Private industries",466820.9
04000,Arizona,3,"    Agriculture, forestry, fishing and hunting",2774.0
04000,Arizona,4,"      Farms",1965.7
04000,Arizona,5,"      Forestry, fishing, and related activities",808.3
04000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",6979.6
04000,Arizona,7,"      Oil and gas extraction",27.2
04000,Arizona,8,"      Mining (except oil and gas)",6769.9
04000,Arizona,9,"      Support activities for mining",182.5
04000,Arizona,10,"    Utilities",8421.9
04000,Arizona,11,"    Construction",32567.1
04000,Arizona,12,"    Manufacturing",44090.5
04000,Arizona,13,"      Durable goods manufacturing",36392.7
04000,Arizona,14,"        Wood product manufacturing",508.1
04000,Arizona,15,"        Nonmetallic mineral product manufacturing",1478.9
04000,Arizona,16,"        Primary metal manufacturing",1429.9
04000,Arizona,17,"        Fabricated metal product manufacturing",3190.6
04000,Arizona,18,"        Machinery manufacturing",1745.6
04000,Arizona,19,"        Computer and electronic product manufacturing",10668.5
04000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",1117.3
04000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1267.1
04000,Arizona,22,"        Other transportation equipment manufacturing",11482.9
04000,Arizona,23,"        Furniture and related product manufacturing",512.1
04000,Arizona,24,"        Miscellaneous manufacturing",2991.7
04000,Arizona,25,"      Nondurable goods manufacturing",7697.8
04000,Arizona,26,"        Food and beverage and tobacco product manufacturing",2912.8
04000,Arizona,27,"        Textile mills and textile product mills",146.7
04000,Arizona,28,"        Apparel, leather, and allied product manufacturing",88.4
04000,Arizona,29,"        Paper manufacturing",452.2
04000,Arizona,30,"        Printing and related support activities",775.7
04000,Arizona,31,"        Petroleum and coal products manufacturing",203.2
04000,Arizona,32,"        Chemical manufacturing",2147.9
04000,Arizona,33,"        Plastics and rubber products manufacturing",970.9
04000,Arizona,34,"    Wholesale trade",29039.4
04000,Arizona,35,"    Retail trade",39105.7
04000,Arizona,36,"    Transportation and warehousing",17888.6
04000,Arizona,37,"      Air transportation",4312.8
04000,Arizona,38,"      Rail transportation",1030.3
04000,Arizona,39,"      Water transportation",1.7
04000,Arizona,40,"      Truck transportation",4155.9
04000,Arizona,41,"      Transit and ground passenger transportation",1143.9
04000,Arizona,42,"      Pipeline transportation",129.0
04000,Arizona,43,"      Other transportation and support activities",4229.6
04000,Arizona,44,"      Warehousing and storage",2885.4
04000,Arizona,45,"    Information",17022.8
04000,Arizona,46,"      Publishing industries (except Internet)",4198.4
04000,Arizona,47,"      Motion picture and sound recording industries",476.5
04000,Arizona,48,"      Broadcasting (except Internet) and telecommunications",7432.0
04000,Arizona,49,"      Data processing, hosting, and other information services",4915.9
04000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",123529.2
04000,Arizona,51,"      Finance and insurance",34292.5
04000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",17598.8
04000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",3341.0
04000,Arizona,54,"        Insurance carriers and related activities",13073.8
04000,Arizona,55,"        Funds, trusts, and other financial vehicles",278.8
04000,Arizona,56,"      Real estate and rental and leasing",89236.8
04000,Arizona,57,"        Real estate",81661.0
04000,Arizona,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",7575.8
04000,Arizona,59,"    Professional and business services",61021.1
04000,Arizona,60,"      Professional, scientific, and technical services",29794.7
04000,Arizona,61,"        Legal services",4379.0
04000,Arizona,62,"        Computer systems design and related services",6609.1
04000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",18806.5
04000,Arizona,64,"      Management of companies and enterprises",7726.8
04000,Arizona,65,"      Administrative and support and waste management and remediation services",23499.7
04000,Arizona,66,"        Administrative and support services",21643.6
04000,Arizona,67,"        Waste management and remediation services",1856.1
04000,Arizona,68,"    Educational services, health care, and social assistance",49232.9
04000,Arizona,69,"      Educational services",5334.3
04000,Arizona,70,"      Health care and social assistance",43898.6
04000,Arizona,71,"        Ambulatory health care services",23939.6
04000,Arizona,72,"        Hospitals",12609.1
04000,Arizona,73,"        Nursing and residential care facilities",3734.2
04000,Arizona,74,"        Social assistance",3615.7
04000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",24607.8
04000,Arizona,76,"      Arts, entertainment, and recreation",4613.0
04000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",2597.1
04000,Arizona,78,"        Amusement, gambling, and recreation industries",2016.0
04000,Arizona,79,"      Accommodation and food services",19994.7
04000,Arizona,80,"        Accommodation",5008.1
04000,Arizona,81,"        Food services and drinking places",14986.6
04000,Arizona,82,"    Other services (except government and government enterprises)",10540.1
04000,Arizona,83,"  Government and government enterprises",55946.3
04000,Arizona,84,"    Federal civilian",10315.4
04000,Arizona,85,"    Military",4966.8
04000,Arizona,86,"    State and local",40664.1
04000,Arizona,,Addenda:,
04000,Arizona,87,Natural resources and mining,9753.7
04000,Arizona,88,Trade,68145.1
04000,Arizona,89,Transportation and utilities,26310.6
04000,Arizona,90,Manufacturing and information,61113.3
04000,Arizona,91,Private goods-producing industries 2,86411.3
04000,Arizona,92,Private services-providing industries 3,380409.6
05000,Arkansas,1,All industry total,178606.4
05000,Arkansas,2,"  Private industries",158695.1
05000,Arkansas,3,"    Agriculture, forestry, fishing and hunting",4410.0
05000,Arkansas,4,"      Farms",3706.4
05000,Arkansas,5,"      Forestry, fishing, and related activities",703.6
05000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",982.5
05000,Arkansas,7,"      Oil and gas extraction",215.2
05000,Arkansas,8,"      Mining (except oil and gas)",450.9
05000,Arkansas,9,"      Support activities for mining",316.4
05000,Arkansas,10,"    Utilities",5031.7
05000,Arkansas,11,"    Construction",7669.0
05000,Arkansas,12,"    Manufacturing",26058.0
05000,Arkansas,13,"      Durable goods manufacturing",14651.1
05000,Arkansas,14,"        Wood product manufacturing",2178.1
05000,Arkansas,15,"        Nonmetallic mineral product manufacturing",465.6
05000,Arkansas,16,"        Primary metal manufacturing",4563.1
05000,Arkansas,17,"        Fabricated metal product manufacturing",2353.5
05000,Arkansas,18,"        Machinery manufacturing",1806.0
05000,Arkansas,19,"        Computer and electronic product manufacturing",210.0
05000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",735.3
05000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",543.6
05000,Arkansas,22,"        Other transportation equipment manufacturing",1231.4
05000,Arkansas,23,"        Furniture and related product manufacturing",265.7
05000,Arkansas,24,"        Miscellaneous manufacturing",298.8
05000,Arkansas,25,"      Nondurable goods manufacturing",11406.9
05000,Arkansas,26,"        Food and beverage and tobacco product manufacturing",5244.2
05000,Arkansas,27,"        Textile mills and textile product mills",63.6
05000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",83.3
05000,Arkansas,29,"        Paper manufacturing",1695.7
05000,Arkansas,30,"        Printing and related support activities",280.3
05000,Arkansas,31,"        Petroleum and coal products manufacturing",579.1
05000,Arkansas,32,"        Chemical manufacturing",1752.1
05000,Arkansas,33,"        Plastics and rubber products manufacturing",1708.5
05000,Arkansas,34,"    Wholesale trade",14512.8
05000,Arkansas,35,"    Retail trade",14244.4
05000,Arkansas,36,"    Transportation and warehousing",7903.1
05000,Arkansas,37,"      Air transportation",181.2
05000,Arkansas,38,"      Rail transportation",890.7
05000,Arkansas,39,"      Water transportation",8.0
05000,Arkansas,40,"      Truck transportation",4611.7
05000,Arkansas,41,"      Transit and ground passenger transportation",114.3
05000,Arkansas,42,"      Pipeline transportation",108.4
05000,Arkansas,43,"      Other transportation and support activities",1235.3
05000,Arkansas,44,"      Warehousing and storage",753.5
05000,Arkansas,45,"    Information",3397.6
05000,Arkansas,46,"      Publishing industries (except Internet)",327.3
05000,Arkansas,47,"      Motion picture and sound recording industries",119.8
05000,Arkansas,48,"      Broadcasting (except Internet) and telecommunications",1363.4
05000,Arkansas,49,"      Data processing, hosting, and other information services",1587.2
05000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",27523.7
05000,Arkansas,51,"      Finance and insurance",8289.6
05000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",4342.9
05000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",644.1
05000,Arkansas,54,"        Insurance carriers and related activities",3287.5
05000,Arkansas,55,"        Funds, trusts, and other financial vehicles",15.1
05000,Arkansas,56,"      Real estate and rental and leasing",19234.1
05000,Arkansas,57,"        Real estate",17332.9
05000,Arkansas,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",1901.2
05000,Arkansas,59,"    Professional and business services",19925.1
05000,Arkansas,60,"      Professional, scientific, and technical services",6817.3
05000,Arkansas,61,"        Legal services",1038.9
05000,Arkansas,62,"        Computer systems design and related services",1347.2
05000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",4431.2
05000,Arkansas,64,"      Management of companies and enterprises",7640.3
05000,Arkansas,65,"      Administrative and support and waste management and remediation services",5467.5
05000,Arkansas,66,"        Administrative and support services",4703.5
05000,Arkansas,67,"        Waste management and remediation services",764.0
05000,Arkansas,68,"    Educational services, health care, and social assistance",16073.1
05000,Arkansas,69,"      Educational services",1019.0
05000,Arkansas,70,"      Health care and social assistance",15054.0
05000,Arkansas,71,"        Ambulatory health care services",7433.4
05000,Arkansas,72,"        Hospitals",4614.0
05000,Arkansas,73,"        Nursing and residential care facilities",1494.0
05000,Arkansas,74,"        Social assistance",1512.7
05000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",6727.1
05000,Arkansas,76,"      Arts, entertainment, and recreation",1116.3
05000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",477.0
05000,Arkansas,78,"        Amusement, gambling, and recreation industries",639.3
05000,Arkansas,79,"      Accommodation and food services",5610.8
05000,Arkansas,80,"        Accommodation",1018.7
05000,Arkansas,81,"        Food services and drinking places",4592.1
05000,Arkansas,82,"    Other services (except government and government enterprises)",4236.9
05000,Arkansas,83,"  Government and government enterprises",19911.4
05000,Arkansas,84,"    Federal civilian",3208.8
05000,Arkansas,85,"    Military",1093.9
05000,Arkansas,86,"    State and local",15608.7
05000,Arkansas,,Addenda:,
05000,Arkansas,87,Natural resources and mining,5392.5
05000,Arkansas,88,Trade,28757.2
05000,Arkansas,89,Transportation and utilities,12934.8
05000,Arkansas,90,Manufacturing and information,29455.5
05000,Arkansas,91,Private goods-producing industries 2,39119.5
05000,Arkansas,92,Private services-providing industries 3,119575.6
06000,California,1,All industry total,3870378.9
06000,California,2,"  Private industries",3463177.5
06000,California,3,"    Agriculture, forestry, fishing and hunting",48212.3
06000,California,4,"      Farms",30707.9
06000,California,5,"      Forestry, fishing, and related activities",17504.3
06000,California,6,"    Mining, quarrying, and oil and gas extraction",10035.8
06000,California,7,"      Oil and gas extraction",5267.9
06000,California,8,"      Mining (except oil and gas)",2970.9
06000,California,9,"      Support activities for mining",1797.0
06000,California,10,"    Utilities",52572.9
06000,California,11,"    Construction",150615.3
06000,California,12,"    Manufacturing",411801.6
06000,California,13,"      Durable goods manufacturing",247442.0
06000,California,14,"        Wood product manufacturing",3882.6
06000,California,15,"        Nonmetallic mineral product manufacturing",5743.1
06000,California,16,"        Primary metal manufacturing",2638.7
06000,California,17,"        Fabricated metal product manufacturing",14933.5
06000,California,18,"        Machinery manufacturing",16624.0
06000,California,19,"        Computer and electronic product manufacturing",142372.6
06000,California,20,"        Electrical equipment, appliance, and component manufacturing",5744.3
06000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",10950.8
06000,California,22,"        Other transportation equipment manufacturing",22729.2
06000,California,23,"        Furniture and related product manufacturing",2986.9
06000,California,24,"        Miscellaneous manufacturing",18836.3
06000,California,25,"      Nondurable goods manufacturing",164359.7
06000,California,26,"        Food and beverage and tobacco product manufacturing",34099.0
06000,California,27,"        Textile mills and textile product mills",1124.5
06000,California,28,"        Apparel, leather, and allied product manufacturing",4175.2
06000,California,29,"        Paper manufacturing",3561.6
06000,California,30,"        Printing and related support activities",3437.3
06000,California,31,"        Petroleum and coal products manufacturing",35624.0
06000,California,32,"        Chemical manufacturing",76149.9
