SAGDP2N Gross domestic product (GDP) by state 1
SAGDP2N Gross domestic product (GDP) by state 1
State or DC
GeoFips,GeoName,LineCode,Description,2022
01000,Alabama,48,"      Broadcasting (except Internet) and telecommunications",3579.4
01000,Alabama,49,"      Data processing, hosting, and other information services",921.3
01000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",47506.1
01000,Alabama,51,"      Finance and insurance",15122.4
01000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",7525.1
01000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",1113.3
01000,Alabama,54,"        Insurance carriers and related activities",6454.5
01000,Alabama,55,"        Funds, trusts, and other financial vehicles",29.5
01000,Alabama,56,"      Real estate and rental and leasing",32383.7
01000,Alabama,57,"        Real estate",29620.4
01000,Alabama,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",2763.3
01000,Alabama,59,"    Professional and business services",27774.9
01000,Alabama,60,"      Professional, scientific, and technical services",17458.0
01000,Alabama,61,"        Legal services",3088.1
01000,Alabama,62,"        Computer systems design and related services",3554.9
01000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",10815.0
01000,Alabama,64,"      Management of companies and enterprises",2433.0
01000,Alabama,65,"      Administrative and support and waste management and remediation services",7884.0
01000,Alabama,66,"        Administrative and support services",7012.6
01000,Alabama,67,"        Waste management and remediation services",871.4
01000,Alabama,68,"    Educational services, health care, and social assistance",21522.4
01000,Alabama,69,"      Educational services",1411.1
01000,Alabama,70,"      Health care and social assistance",20111.3
01000,Alabama,71,"        Ambulatory health care services",11619.8
01000,Alabama,72,"        Hospitals",5473.0
01000,Alabama,73,"        Nursing and residential care facilities",1898.1
01000,Alabama,74,"        Social assistance",1120.4
01000,Alabama,75,"    Arts, entertainment, recreation, accommodation, and food services",9711.8
01000,Alabama,76,"      Arts, entertainment, and recreation",1235.4
01000,Alabama,77,"        Performing arts, spectator sports, museums, and related activities",546.2
01000,Alabama,78,"        Amusement, gambling, and recreation industries",689.1
01000,Alabama,79,"      Accommodation and food services",8476.5
01000,Alabama,80,"        Accommodation",1469.1
01000,Alabama,81,"        Food services and drinking places",7007.3
01000,Alabama,82,"    Other services (except government and government enterprises)",7206.7
01000,Alabama,83,"  Government and government enterprises",43525.7
01000,Alabama,84,"    Federal civilian",10316.3
01000,Alabama,85,"    Military",5486.0
01000,Alabama,86,"    State and local",27723.5
01000,Alabama,,Addenda:,
01000,Alabama,87,Natural resources and mining,5806.9
01000,Alabama,88,Trade,38596.0
01000,Alabama,89,Transportation and utilities,17287.6
01000,Alabama,90,Manufacturing and information,49751.0
01000,Alabama,91,Private goods-producing industries 2,62547.9
01000,Alabama,92,Private services-providing industries 3,175495.4
02000,Alaska,1,All industry total,65698.8
02000,Alaska,2,"  Private industries",53839.3
02000,Alaska,3,"    Agriculture, forestry, fishing and hunting",471.6
02000,Alaska,4,"      Farms",7.5
02000,Alaska,5,"      Forestry, fishing, and related activities",464.1
02000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",11603.8
02000,Alaska,7,"      Oil and gas extraction",8489.9
02000,Alaska,8,"      Mining (except oil and gas)",2160.2
02000,Alaska,9,"      Support activities for mining",953.7
02000,Alaska,10,"    Utilities",1046.3
02000,Alaska,11,"    Construction",2800.8
02000,Alaska,12,"    Manufacturing",1662.0
02000,Alaska,13,"      Durable goods manufacturing",260.2
02000,Alaska,14,"        Wood product manufacturing",50.9
02000,Alaska,15,"        Nonmetallic mineral product manufacturing",30.5
02000,Alaska,16,"        Primary metal manufacturing",3.9
02000,Alaska,17,"        Fabricated metal product manufacturing",41.5
02000,Alaska,18,"        Machinery manufacturing",14.0
02000,Alaska,19,"        Computer and electronic product manufacturing",22.7
02000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",1.6
02000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2.9
02000,Alaska,22,"        Other transportation equipment manufacturing",67.2
02000,Alaska,23,"        Furniture and related product manufacturing",10.5
02000,Alaska,24,"        Miscellaneous manufacturing",14.5
02000,Alaska,25,"      Nondurable goods manufacturing",1401.8
02000,Alaska,26,"        Food and beverage and tobacco product manufacturing",908.2
02000,Alaska,27,"        Textile mills and textile product mills",2.3
02000,Alaska,28,"        Apparel, leather, and allied product manufacturing",2.0
02000,Alaska,29,"        Paper manufacturing",0.8
02000,Alaska,30,"        Printing and related support activities",19.7
02000,Alaska,31,"        Petroleum and coal products manufacturing",452.7
02000,Alaska,32,"        Chemical manufacturing",10.3
02000,Alaska,33,"        Plastics and rubber products manufacturing",5.8
02000,Alaska,34,"    Wholesale trade",1695.4
02000,Alaska,35,"    Retail trade",3179.2
02000,Alaska,36,"    Transportation and warehousing",9667.6
02000,Alaska,37,"      Air transportation",1335.5
02000,Alaska,38,"      Rail transportation",0.0
02000,Alaska,39,"      Water transportation",430.4
02000,Alaska,40,"      Truck transportation",432.6
02000,Alaska,41,"      Transit and ground passenger transportation",132.6
02000,Alaska,42,"      Pipeline transportation",6083.3
02000,Alaska,43,"      Other transportation and support activities",1221.4
02000,Alaska,44,"      Warehousing and storage",31.8
02000,Alaska,45,"    Information",1515.8
02000,Alaska,46,"      Publishing industries (except Internet)",75.9
02000,Alaska,47,"      Motion picture and sound recording industries",40.9
02000,Alaska,48,"      Broadcasting (except Internet) and telecommunications",1243.9
02000,Alaska,49,"      Data processing, hosting, and other information services",155.1
02000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",7806.4
02000,Alaska,51,"      Finance and insurance",1351.0
02000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",848.3
02000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",117.4
02000,Alaska,54,"        Insurance carriers and related activities",374.6
02000,Alaska,55,"        Funds, trusts, and other financial vehicles",10.7
02000,Alaska,56,"      Real estate and rental and leasing",6455.4
02000,Alaska,57,"        Real estate",5564.9
02000,Alaska,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",890.5
02000,Alaska,59,"    Professional and business services",3618.4
02000,Alaska,60,"      Professional, scientific, and technical services",2039.1
02000,Alaska,61,"        Legal services",209.1
02000,Alaska,62,"        Computer systems design and related services",184.8
02000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",1645.2
02000,Alaska,64,"      Management of companies and enterprises",434.3
02000,Alaska,65,"      Administrative and support and waste management and remediation services",1145.0
02000,Alaska,66,"        Administrative and support services",927.9
02000,Alaska,67,"        Waste management and remediation services",217.2
02000,Alaska,68,"    Educational services, health care, and social assistance",5279.4
02000,Alaska,69,"      Educational services",218.6
02000,Alaska,70,"      Health care and social assistance",5060.8
02000,Alaska,71,"        Ambulatory health care services",2602.2
02000,Alaska,72,"        Hospitals",1793.4
02000,Alaska,73,"        Nursing and residential care facilities",233.9
02000,Alaska,74,"        Social assistance",431.4
02000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",2380.5
02000,Alaska,76,"      Arts, entertainment, and recreation",379.1
02000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",146.0
02000,Alaska,78,"        Amusement, gambling, and recreation industries",233.0
02000,Alaska,79,"      Accommodation and food services",2001.4
02000,Alaska,80,"        Accommodation",903.9
02000,Alaska,81,"        Food services and drinking places",1097.6
02000,Alaska,82,"    Other services (except government and government enterprises)",1112.1
02000,Alaska,83,"  Government and government enterprises",11859.5
02000,Alaska,84,"    Federal civilian",2551.3
02000,Alaska,85,"    Military",2816.7
02000,Alaska,86,"    State and local",6491.5
02000,Alaska,,Addenda:,
02000,Alaska,87,Natural resources and mining,12075.5
02000,Alaska,88,Trade,4874.6
02000,Alaska,89,Transportation and utilities,10713.9
02000,Alaska,90,Manufacturing and information,3177.8
02000,Alaska,91,Private goods-producing industries 2,16538.2
02000,Alaska,92,Private services-providing industries 3,37301.1
04000,Arizona,1,All industry total,475653.7
04000,Arizona,2,"  Private industries",423246.8
04000,Arizona,3,"    Agriculture, forestry, fishing and hunting",2615.6
04000,Arizona,4,"      Farms",1871.8
04000,Arizona,5,"      Forestry, fishing, and related activities",743.8
04000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",6969.9
04000,Arizona,7,"      Oil and gas extraction",25.6
04000,Arizona,8,"      Mining (except oil and gas)",6805.9
04000,Arizona,9,"      Support activities for mining",138.5
04000,Arizona,10,"    Utilities",8991.6
04000,Arizona,11,"    Construction",27345.8
04000,Arizona,12,"    Manufacturing",39416.7
04000,Arizona,13,"      Durable goods manufacturing",32161.8
04000,Arizona,14,"        Wood product manufacturing",485.0
04000,Arizona,15,"        Nonmetallic mineral product manufacturing",1441.4
04000,Arizona,16,"        Primary metal manufacturing",1554.6
04000,Arizona,17,"        Fabricated metal product manufacturing",2679.3
04000,Arizona,18,"        Machinery manufacturing",1556.4
04000,Arizona,19,"        Computer and electronic product manufacturing",10039.0
04000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",818.0
04000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1168.4
04000,Arizona,22,"        Other transportation equipment manufacturing",9241.4
04000,Arizona,23,"        Furniture and related product manufacturing",495.3
04000,Arizona,24,"        Miscellaneous manufacturing",2683.1
04000,Arizona,25,"      Nondurable goods manufacturing",7254.9
04000,Arizona,26,"        Food and beverage and tobacco product manufacturing",2680.3
04000,Arizona,27,"        Textile mills and textile product mills",139.6
04000,Arizona,28,"        Apparel, leather, and allied product manufacturing",65.7
04000,Arizona,29,"        Paper manufacturing",432.8
04000,Arizona,30,"        Printing and related support activities",799.2
04000,Arizona,31,"        Petroleum and coal products manufacturing",204.9
04000,Arizona,32,"        Chemical manufacturing",1981.6
04000,Arizona,33,"        Plastics and rubber products manufacturing",950.7
04000,Arizona,34,"    Wholesale trade",25697.2
04000,Arizona,35,"    Retail trade",36242.3
04000,Arizona,36,"    Transportation and warehousing",18334.5
04000,Arizona,37,"      Air transportation",4735.1
04000,Arizona,38,"      Rail transportation",1041.7
04000,Arizona,39,"      Water transportation",0.3
04000,Arizona,40,"      Truck transportation",4339.6
04000,Arizona,41,"      Transit and ground passenger transportation",1053.7
04000,Arizona,42,"      Pipeline transportation",144.0
04000,Arizona,43,"      Other transportation and support activities",4327.9
04000,Arizona,44,"      Warehousing and storage",2692.1
04000,Arizona,45,"    Information",16116.4
04000,Arizona,46,"      Publishing industries (except Internet)",3689.8
04000,Arizona,47,"      Motion picture and sound recording industries",372.5
04000,Arizona,48,"      Broadcasting (except Internet) and telecommunications",7589.0
04000,Arizona,49,"      Data processing, hosting, and other information services",4465.1
04000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",111673.0
04000,Arizona,51,"      Finance and insurance",34045.8
04000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",18331.7
04000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",3436.3
04000,Arizona,54,"        Insurance carriers and related activities",11859.7
04000,Arizona,55,"        Funds, trusts, and other financial vehicles",418.1
04000,Arizona,56,"      Real estate and rental and leasing",77627.2
04000,Arizona,57,"        Real estate",68828.7
04000,Arizona,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",8798.5
04000,Arizona,59,"    Professional and business services",55067.6
04000,Arizona,60,"      Professional, scientific, and technical services",27128.4
04000,Arizona,61,"        Legal services",3854.2
04000,Arizona,62,"        Computer systems design and related services",6387.7
04000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",16886.4
04000,Arizona,64,"      Management of companies and enterprises",6553.0
04000,Arizona,65,"      Administrative and support and waste management and remediation services",21386.3
04000,Arizona,66,"        Administrative and support services",19714.5
04000,Arizona,67,"        Waste management and remediation services",1671.8
04000,Arizona,68,"    Educational services, health care, and social assistance",43862.9
04000,Arizona,69,"      Educational services",5121.3
04000,Arizona,70,"      Health care and social assistance",38741.6
04000,Arizona,71,"        Ambulatory health care services",20740.4
04000,Arizona,72,"        Hospitals",11485.2
04000,Arizona,73,"        Nursing and residential care facilities",3242.1
04000,Arizona,74,"        Social assistance",3273.9
04000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",21324.2
04000,Arizona,76,"      Arts, entertainment, and recreation",3795.5
04000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",2081.8
04000,Arizona,78,"        Amusement, gambling, and recreation industries",1713.7
04000,Arizona,79,"      Accommodation and food services",17528.7
04000,Arizona,80,"        Accommodation",4306.4
04000,Arizona,81,"        Food services and drinking places",13222.3
04000,Arizona,82,"    Other services (except government and government enterprises)",9589.0
04000,Arizona,83,"  Government and government enterprises",52406.9
04000,Arizona,84,"    Federal civilian",9548.9
04000,Arizona,85,"    Military",4806.5
04000,Arizona,86,"    State and local",38051.5
04000,Arizona,,Addenda:,
04000,Arizona,87,Natural resources and mining,9585.6
04000,Arizona,88,Trade,61939.5
04000,Arizona,89,Transportation and utilities,27326.0
04000,Arizona,90,Manufacturing and information,55533.1
04000,Arizona,91,Private goods-producing industries 2,76348.1
04000,Arizona,92,Private services-providing industries 3,346898.6
05000,Arkansas,1,All industry total,165989.3
05000,Arkansas,2,"  Private industries",146571.8
05000,Arkansas,3,"    Agriculture, forestry, fishing and hunting",4951.8
05000,Arkansas,4,"      Farms",4313.5
05000,Arkansas,5,"      Forestry, fishing, and related activities",638.4
05000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",980.9
05000,Arkansas,7,"      Oil and gas extraction",351.9
05000,Arkansas,8,"      Mining (except oil and gas)",400.0
05000,Arkansas,9,"      Support activities for mining",229.0
05000,Arkansas,10,"    Utilities",4523.2
05000,Arkansas,11,"    Construction",6467.9
05000,Arkansas,12,"    Manufacturing",24084.7
05000,Arkansas,13,"      Durable goods manufacturing",13278.9
05000,Arkansas,14,"        Wood product manufacturing",2259.0
05000,Arkansas,15,"        Nonmetallic mineral product manufacturing",435.7
05000,Arkansas,16,"        Primary metal manufacturing",3838.4
05000,Arkansas,17,"        Fabricated metal product manufacturing",2093.6
05000,Arkansas,18,"        Machinery manufacturing",1615.9
05000,Arkansas,19,"        Computer and electronic product manufacturing",192.7
05000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",599.6
05000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",446.0
05000,Arkansas,22,"        Other transportation equipment manufacturing",1263.6
05000,Arkansas,23,"        Furniture and related product manufacturing",242.8
05000,Arkansas,24,"        Miscellaneous manufacturing",291.6
05000,Arkansas,25,"      Nondurable goods manufacturing",10805.7
05000,Arkansas,26,"        Food and beverage and tobacco product manufacturing",5013.1
05000,Arkansas,27,"        Textile mills and textile product mills",62.0
05000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",70.0
05000,Arkansas,29,"        Paper manufacturing",1548.4
05000,Arkansas,30,"        Printing and related support activities",272.3
05000,Arkansas,31,"        Petroleum and coal products manufacturing",594.3
05000,Arkansas,32,"        Chemical manufacturing",1661.9
05000,Arkansas,33,"        Plastics and rubber products manufacturing",1583.7
05000,Arkansas,34,"    Wholesale trade",13217.3
05000,Arkansas,35,"    Retail trade",13224.4
05000,Arkansas,36,"    Transportation and warehousing",8151.0
05000,Arkansas,37,"      Air transportation",199.6
05000,Arkansas,38,"      Rail transportation",878.1
05000,Arkansas,39,"      Water transportation",6.5
05000,Arkansas,40,"      Truck transportation",4824.5
05000,Arkansas,41,"      Transit and ground passenger transportation",87.8
05000,Arkansas,42,"      Pipeline transportation",126.2
05000,Arkansas,43,"      Other transportation and support activities",1233.4
05000,Arkansas,44,"      Warehousing and storage",795.0
05000,Arkansas,45,"    Information",3232.9
05000,Arkansas,46,"      Publishing industries (except Internet)",288.0
05000,Arkansas,47,"      Motion picture and sound recording industries",79.7
05000,Arkansas,48,"      Broadcasting (except Internet) and telecommunications",1409.0
05000,Arkansas,49,"      Data processing, hosting, and other information services",1456.1
05000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",25386.7
05000,Arkansas,51,"      Finance and insurance",7779.0
05000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",4011.8
05000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",400.3
05000,Arkansas,54,"        Insurance carriers and related activities",3342.2
05000,Arkansas,55,"        Funds, trusts, and other financial vehicles",24.8
05000,Arkansas,56,"      Real estate and rental and leasing",17607.6
05000,Arkansas,57,"        Real estate",15979.4
05000,Arkansas,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",1628.3
05000,Arkansas,59,"    Professional and business services",17917.5
05000,Arkansas,60,"      Professional, scientific, and technical services",6054.8
05000,Arkansas,61,"        Legal services",961.4
05000,Arkansas,62,"        Computer systems design and related services",1179.6
05000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",3913.8
05000,Arkansas,64,"      Management of companies and enterprises",6893.9
05000,Arkansas,65,"      Administrative and support and waste management and remediation services",4968.8
05000,Arkansas,66,"        Administrative and support services",4332.3
05000,Arkansas,67,"        Waste management and remediation services",636.6
05000,Arkansas,68,"    Educational services, health care, and social assistance",14632.3
05000,Arkansas,69,"      Educational services",945.4
05000,Arkansas,70,"      Health care and social assistance",13686.9
05000,Arkansas,71,"        Ambulatory health care services",6596.7
05000,Arkansas,72,"        Hospitals",4304.2
05000,Arkansas,73,"        Nursing and residential care facilities",1349.5
05000,Arkansas,74,"        Social assistance",1436.5
05000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",5948.9
05000,Arkansas,76,"      Arts, entertainment, and recreation",877.5
05000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",337.0
05000,Arkansas,78,"        Amusement, gambling, and recreation industries",540.5
05000,Arkansas,79,"      Accommodation and food services",5071.4
05000,Arkansas,80,"        Accommodation",926.1
05000,Arkansas,81,"        Food services and drinking places",4145.4
05000,Arkansas,82,"    Other services (except government and government enterprises)",3852.3
05000,Arkansas,83,"  Government and government enterprises",19417.5
05000,Arkansas,84,"    Federal civilian",2928.4
05000,Arkansas,85,"    Military",1008.6
05000,Arkansas,86,"    State and local",15480.6
05000,Arkansas,,Addenda:,
05000,Arkansas,87,Natural resources and mining,5932.7
05000,Arkansas,88,Trade,26441.7
05000,Arkansas,89,Transportation and utilities,12674.2
05000,Arkansas,90,Manufacturing and information,27317.6
05000,Arkansas,91,Private goods-producing industries 2,36485.3
05000,Arkansas,92,Private services-providing industries 3,110086.5
06000,California,1,All industry total,3641643.4
06000,California,2,"  Private industries",3260251.3
06000,California,3,"    Agriculture, forestry, fishing and hunting",45330.6
06000,California,4,"      Farms",29169.4
06000,California,5,"      Forestry, fishing, and related activities",16161.1
06000,California,6,"    Mining, quarrying, and oil and gas extraction",11610.4
06000,California,7,"      Oil and gas extraction",7058.5
06000,California,8,"      Mining (except oil and gas)",3094.0
06000,California,9,"      Support activities for mining",1457.8
06000,California,10,"    Utilities",52323.9
06000,California,11,"    Construction",140528.1
06000,California,12,"    Manufacturing",397046.7
06000,California,13,"      Durable goods manufacturing",235402.8
06000,California,14,"        Wood product manufacturing",4013.8
06000,California,15,"        Nonmetallic mineral product manufacturing",5723.7
06000,California,16,"        Primary metal manufacturing",3332.8
06000,California,17,"        Fabricated metal product manufacturing",14349.4
06000,California,18,"        Machinery manufacturing",16127.5
06000,California,19,"        Computer and electronic product manufacturing",136669.7
06000,California,20,"        Electrical equipment, appliance, and component manufacturing",4768.2
06000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",9824.6
06000,California,22,"        Other transportation equipment manufacturing",20427.4
06000,California,23,"        Furniture and related product manufacturing",2899.0
06000,California,24,"        Miscellaneous manufacturing",17266.8
06000,California,25,"      Nondurable goods manufacturing",161643.9
06000,California,26,"        Food and beverage and tobacco product manufacturing",31363.6
06000,California,27,"        Textile mills and textile product mills",1255.8
06000,California,28,"        Apparel, leather, and allied product manufacturing",3683.8
06000,California,29,"        Paper manufacturing",3383.0
