SAGDP2N Gross domestic product (GDP) by state 1/
SAGDP2N Gross domestic product (GDP) by state 1/
State or DC
GeoFips,GeoName,LineCode,Description,2021
01000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",9888.1
01000,Alabama,64,"      Management of companies and enterprises",2343.6
01000,Alabama,65,"      Administrative and support and waste management and remediation services",7224.5
01000,Alabama,66,"        Administrative and support services",6509.5
01000,Alabama,67,"        Waste management and remediation services",715.0
01000,Alabama,68,"    Educational services, health care, and social assistance",20283.9
01000,Alabama,69,"      Educational services",1312.9
01000,Alabama,70,"      Health care and social assistance",18971.1
01000,Alabama,71,"        Ambulatory health care services",11220.1
01000,Alabama,72,"        Hospitals",5069.4
01000,Alabama,73,"        Nursing and residential care facilities",1788.4
01000,Alabama,74,"        Social assistance",893.1
01000,Alabama,75,"    Arts, entertainment, recreation, accommodation, and food services",8181.5
01000,Alabama,76,"      Arts, entertainment, and recreation",841.3
01000,Alabama,77,"        Performing arts, spectator sports, museums, and related activities",314.6
01000,Alabama,78,"        Amusement, gambling, and recreation industries",526.6
01000,Alabama,79,"      Accommodation and food services",7340.2
01000,Alabama,80,"        Accommodation",1116.7
01000,Alabama,81,"        Food services and drinking places",6223.5
01000,Alabama,82,"    Other services (except government and government enterprises)",6115.6
01000,Alabama,83,"  Government and government enterprises",40938.5
01000,Alabama,84,"    Federal civilian",9366.1
01000,Alabama,85,"    Military",5214.8
01000,Alabama,86,"    State and local",26357.6
01000,Alabama,,Addenda:,
01000,Alabama,87,Natural resources and mining,4665.9
01000,Alabama,88,Trade,34050.3
01000,Alabama,89,Transportation and utilities,14097.8
01000,Alabama,90,Manufacturing and information,45093.5
01000,Alabama,91,Private goods-producing industries 2/,55298.6
01000,Alabama,92,Private services-providing industries 3/,157872.6
02000,Alaska,1,All industry total,57349.4
02000,Alaska,2,"  Private industries",45506.9
02000,Alaska,3,"    Agriculture, forestry, fishing and hunting",416.0
02000,Alaska,4,"      Farms",25.6
02000,Alaska,5,"      Forestry, fishing, and related activities",390.5
02000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",8048.9
02000,Alaska,7,"      Oil and gas extraction",5611.0
02000,Alaska,8,"      Mining (except oil and gas)",1791.1
02000,Alaska,9,"      Support activities for mining",646.7
02000,Alaska,10,"    Utilities",971.8
02000,Alaska,11,"    Construction",2552.5
02000,Alaska,12,"    Manufacturing",1718.9
02000,Alaska,13,"      Durable goods manufacturing",223.8
02000,Alaska,14,"        Wood product manufacturing",47.7
02000,Alaska,15,"        Nonmetallic mineral product manufacturing",30.3
02000,Alaska,16,"        Primary metal manufacturing",2.3
02000,Alaska,17,"        Fabricated metal product manufacturing",37.0
02000,Alaska,18,"        Machinery manufacturing",15.6
02000,Alaska,19,"        Computer and electronic product manufacturing",21.4
02000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",1.5
02000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",4.2
02000,Alaska,22,"        Other transportation equipment manufacturing",42.4
02000,Alaska,23,"        Furniture and related product manufacturing",10.6
02000,Alaska,24,"        Miscellaneous manufacturing",10.7
02000,Alaska,25,"      Nondurable goods manufacturing",1495.2
02000,Alaska,26,"        Food and beverage and tobacco product manufacturing",850.5
02000,Alaska,27,"        Textile mills and textile product mills",2.0
02000,Alaska,28,"        Apparel, leather, and allied product manufacturing",1.6
02000,Alaska,29,"        Paper manufacturing",0.6
02000,Alaska,30,"        Printing and related support activities",16.5
02000,Alaska,31,"        Petroleum and coal products manufacturing",604.9
02000,Alaska,32,"        Chemical manufacturing",13.5
02000,Alaska,33,"        Plastics and rubber products manufacturing",5.5
02000,Alaska,34,"    Wholesale trade",1587.2
02000,Alaska,35,"    Retail trade",2843.6
02000,Alaska,36,"    Transportation and warehousing",7826.5
02000,Alaska,37,"      Air transportation",805.4
02000,Alaska,38,"      Rail transportation",0.0
02000,Alaska,39,"      Water transportation",337.2
02000,Alaska,40,"      Truck transportation",339.6
02000,Alaska,41,"      Transit and ground passenger transportation",106.5
02000,Alaska,42,"      Pipeline transportation",5248.9
02000,Alaska,43,"      Other transportation and support activities",960.9
02000,Alaska,44,"      Warehousing and storage",28.0
02000,Alaska,45,"    Information",1218.5
02000,Alaska,46,"      Publishing industries (except Internet)",71.7
02000,Alaska,47,"      Motion picture and sound recording industries",28.3
02000,Alaska,48,"      Broadcasting (except Internet) and telecommunications",1056.0
02000,Alaska,49,"      Data processing, hosting, and other information services",62.4
02000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",7077.7
02000,Alaska,51,"      Finance and insurance",1461.0
02000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",958.1
02000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",130.6
02000,Alaska,54,"        Insurance carriers and related activities",366.1
02000,Alaska,55,"        Funds, trusts, and other financial vehicles",6.2
02000,Alaska,56,"      Real estate and rental and leasing",5616.6
02000,Alaska,57,"        Real estate",5197.9
02000,Alaska,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",418.7
02000,Alaska,59,"    Professional and business services",3364.9
02000,Alaska,60,"      Professional, scientific, and technical services",1896.3
02000,Alaska,61,"        Legal services",193.7
02000,Alaska,62,"        Computer systems design and related services",170.8
02000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",1531.7
02000,Alaska,64,"      Management of companies and enterprises",399.4
02000,Alaska,65,"      Administrative and support and waste management and remediation services",1069.2
02000,Alaska,66,"        Administrative and support services",848.3
02000,Alaska,67,"        Waste management and remediation services",220.9
02000,Alaska,68,"    Educational services, health care, and social assistance",4967.1
02000,Alaska,69,"      Educational services",184.7
02000,Alaska,70,"      Health care and social assistance",4782.3
02000,Alaska,71,"        Ambulatory health care services",2547.5
02000,Alaska,72,"        Hospitals",1573.2
02000,Alaska,73,"        Nursing and residential care facilities",227.9
02000,Alaska,74,"        Social assistance",433.8
02000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",1932.8
02000,Alaska,76,"      Arts, entertainment, and recreation",308.8
02000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",121.2
02000,Alaska,78,"        Amusement, gambling, and recreation industries",187.6
02000,Alaska,79,"      Accommodation and food services",1624.0
02000,Alaska,80,"        Accommodation",602.7
02000,Alaska,81,"        Food services and drinking places",1021.3
02000,Alaska,82,"    Other services (except government and government enterprises)",980.6
02000,Alaska,83,"  Government and government enterprises",11842.5
02000,Alaska,84,"    Federal civilian",2409.6
02000,Alaska,85,"    Military",2659.9
02000,Alaska,86,"    State and local",6773.0
02000,Alaska,,Addenda:,
02000,Alaska,87,Natural resources and mining,8464.9
02000,Alaska,88,Trade,4430.9
02000,Alaska,89,Transportation and utilities,8798.3
02000,Alaska,90,Manufacturing and information,2937.4
02000,Alaska,91,Private goods-producing industries 2/,12736.3
02000,Alaska,92,Private services-providing industries 3/,32770.6
04000,Arizona,1,All industry total,420026.7
04000,Arizona,2,"  Private industries",371675.5
04000,Arizona,3,"    Agriculture, forestry, fishing and hunting",2700.4
04000,Arizona,4,"      Farms",2053.1
04000,Arizona,5,"      Forestry, fishing, and related activities",647.3
04000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",6883.1
04000,Arizona,7,"      Oil and gas extraction",19.7
04000,Arizona,8,"      Mining (except oil and gas)",6774.7
04000,Arizona,9,"      Support activities for mining",88.7
04000,Arizona,10,"    Utilities",8007.1
04000,Arizona,11,"    Construction",21681.6
04000,Arizona,12,"    Manufacturing",37602.5
04000,Arizona,13,"      Durable goods manufacturing",31119.2
04000,Arizona,14,"        Wood product manufacturing",547.8
04000,Arizona,15,"        Nonmetallic mineral product manufacturing",1350.2
04000,Arizona,16,"        Primary metal manufacturing",1403.2
04000,Arizona,17,"        Fabricated metal product manufacturing",3228.8
04000,Arizona,18,"        Machinery manufacturing",1449.1
04000,Arizona,19,"        Computer and electronic product manufacturing",11631.0
04000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",777.2
04000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",956.1
04000,Arizona,22,"        Other transportation equipment manufacturing",6784.8
04000,Arizona,23,"        Furniture and related product manufacturing",499.4
04000,Arizona,24,"        Miscellaneous manufacturing",2491.6
04000,Arizona,25,"      Nondurable goods manufacturing",6483.4
04000,Arizona,26,"        Food and beverage and tobacco product manufacturing",2788.6
04000,Arizona,27,"        Textile mills and textile product mills",123.6
04000,Arizona,28,"        Apparel, leather, and allied product manufacturing",27.1
04000,Arizona,29,"        Paper manufacturing",305.2
04000,Arizona,30,"        Printing and related support activities",753.0
04000,Arizona,31,"        Petroleum and coal products manufacturing",268.1
04000,Arizona,32,"        Chemical manufacturing",1587.3
04000,Arizona,33,"        Plastics and rubber products manufacturing",630.4
04000,Arizona,34,"    Wholesale trade",23362.1
04000,Arizona,35,"    Retail trade",31349.2
04000,Arizona,36,"    Transportation and warehousing",12408.4
04000,Arizona,37,"      Air transportation",2237.8
04000,Arizona,38,"      Rail transportation",818.9
04000,Arizona,39,"      Water transportation",1.5
04000,Arizona,40,"      Truck transportation",3104.3
04000,Arizona,41,"      Transit and ground passenger transportation",712.7
04000,Arizona,42,"      Pipeline transportation",134.6
04000,Arizona,43,"      Other transportation and support activities",2930.3
04000,Arizona,44,"      Warehousing and storage",2468.2
04000,Arizona,45,"    Information",16147.4
04000,Arizona,46,"      Publishing industries (except Internet)",4177.0
04000,Arizona,47,"      Motion picture and sound recording industries",250.4
04000,Arizona,48,"      Broadcasting (except Internet) and telecommunications",8115.4
04000,Arizona,49,"      Data processing, hosting, and other information services",3604.7
04000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",96847.7
04000,Arizona,51,"      Finance and insurance",34770.0
04000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",19781.7
04000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",3566.5
04000,Arizona,54,"        Insurance carriers and related activities",10708.5
04000,Arizona,55,"        Funds, trusts, and other financial vehicles",713.3
04000,Arizona,56,"      Real estate and rental and leasing",62077.7
04000,Arizona,57,"        Real estate",56114.7
04000,Arizona,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",5963.0
04000,Arizona,59,"    Professional and business services",49134.9
04000,Arizona,60,"      Professional, scientific, and technical services",24377.8
04000,Arizona,61,"        Legal services",3404.6
04000,Arizona,62,"        Computer systems design and related services",5979.2
04000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",14994.1
04000,Arizona,64,"      Management of companies and enterprises",5700.6
04000,Arizona,65,"      Administrative and support and waste management and remediation services",19056.4
04000,Arizona,66,"        Administrative and support services",18057.6
04000,Arizona,67,"        Waste management and remediation services",998.8
04000,Arizona,68,"    Educational services, health care, and social assistance",40087.7
04000,Arizona,69,"      Educational services",4564.2
04000,Arizona,70,"      Health care and social assistance",35523.5
04000,Arizona,71,"        Ambulatory health care services",18897.2
04000,Arizona,72,"        Hospitals",10950.9
04000,Arizona,73,"        Nursing and residential care facilities",3003.1
04000,Arizona,74,"        Social assistance",2672.3
04000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",17587.4
04000,Arizona,76,"      Arts, entertainment, and recreation",2969.3
04000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",1622.8
04000,Arizona,78,"        Amusement, gambling, and recreation industries",1346.5
04000,Arizona,79,"      Accommodation and food services",14618.1
04000,Arizona,80,"        Accommodation",3163.0
04000,Arizona,81,"        Food services and drinking places",11455.2
04000,Arizona,82,"    Other services (except government and government enterprises)",7876.0
04000,Arizona,83,"  Government and government enterprises",48351.2
04000,Arizona,84,"    Federal civilian",9064.4
04000,Arizona,85,"    Military",4575.2
04000,Arizona,86,"    State and local",34711.6
04000,Arizona,,Addenda:,
04000,Arizona,87,Natural resources and mining,9583.5
04000,Arizona,88,Trade,54711.3
04000,Arizona,89,Transportation and utilities,20415.5
04000,Arizona,90,Manufacturing and information,53750.0
04000,Arizona,91,Private goods-producing industries 2/,68867.7
04000,Arizona,92,Private services-providing industries 3/,302807.8
05000,Arkansas,1,All industry total,148676.1
05000,Arkansas,2,"  Private industries",130127.2
05000,Arkansas,3,"    Agriculture, forestry, fishing and hunting",3397.9
05000,Arkansas,4,"      Farms",2821.6
05000,Arkansas,5,"      Forestry, fishing, and related activities",576.3
05000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",812.2
05000,Arkansas,7,"      Oil and gas extraction",323.9
05000,Arkansas,8,"      Mining (except oil and gas)",329.5
05000,Arkansas,9,"      Support activities for mining",158.8
05000,Arkansas,10,"    Utilities",3997.6
05000,Arkansas,11,"    Construction",5535.1
05000,Arkansas,12,"    Manufacturing",21848.0
05000,Arkansas,13,"      Durable goods manufacturing",11779.1
05000,Arkansas,14,"        Wood product manufacturing",1959.9
05000,Arkansas,15,"        Nonmetallic mineral product manufacturing",416.2
05000,Arkansas,16,"        Primary metal manufacturing",2722.0
05000,Arkansas,17,"        Fabricated metal product manufacturing",2159.7
05000,Arkansas,18,"        Machinery manufacturing",1758.6
05000,Arkansas,19,"        Computer and electronic product manufacturing",284.3
05000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",569.8
05000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",427.9
05000,Arkansas,22,"        Other transportation equipment manufacturing",1010.3
05000,Arkansas,23,"        Furniture and related product manufacturing",207.0
05000,Arkansas,24,"        Miscellaneous manufacturing",263.4
05000,Arkansas,25,"      Nondurable goods manufacturing",10068.9
05000,Arkansas,26,"        Food and beverage and tobacco product manufacturing",5121.7
05000,Arkansas,27,"        Textile mills and textile product mills",54.1
05000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",60.2
05000,Arkansas,29,"        Paper manufacturing",1415.8
05000,Arkansas,30,"        Printing and related support activities",289.6
05000,Arkansas,31,"        Petroleum and coal products manufacturing",394.8
05000,Arkansas,32,"        Chemical manufacturing",1378.2
05000,Arkansas,33,"        Plastics and rubber products manufacturing",1354.4
05000,Arkansas,34,"    Wholesale trade",12192.2
05000,Arkansas,35,"    Retail trade",11314.1
05000,Arkansas,36,"    Transportation and warehousing",6266.0
05000,Arkansas,37,"      Air transportation",82.7
05000,Arkansas,38,"      Rail transportation",698.7
05000,Arkansas,39,"      Water transportation",5.9
05000,Arkansas,40,"      Truck transportation",3645.1
05000,Arkansas,41,"      Transit and ground passenger transportation",64.3
05000,Arkansas,42,"      Pipeline transportation",128.6
05000,Arkansas,43,"      Other transportation and support activities",991.3
05000,Arkansas,44,"      Warehousing and storage",649.5
05000,Arkansas,45,"    Information",2815.0
05000,Arkansas,46,"      Publishing industries (except Internet)",322.4
05000,Arkansas,47,"      Motion picture and sound recording industries",65.4
05000,Arkansas,48,"      Broadcasting (except Internet) and telecommunications",1331.2
05000,Arkansas,49,"      Data processing, hosting, and other information services",1096.1
05000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",23566.5
05000,Arkansas,51,"      Finance and insurance",8461.0
05000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",4604.9
05000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",584.2
05000,Arkansas,54,"        Insurance carriers and related activities",3249.3
05000,Arkansas,55,"        Funds, trusts, and other financial vehicles",22.6
05000,Arkansas,56,"      Real estate and rental and leasing",15105.4
05000,Arkansas,57,"        Real estate",13879.5
05000,Arkansas,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",1226.0
05000,Arkansas,59,"    Professional and business services",16259.5
05000,Arkansas,60,"      Professional, scientific, and technical services",5317.5
05000,Arkansas,61,"        Legal services",844.5
05000,Arkansas,62,"        Computer systems design and related services",1070.2
05000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",3402.8
05000,Arkansas,64,"      Management of companies and enterprises",6445.4
05000,Arkansas,65,"      Administrative and support and waste management and remediation services",4496.7
05000,Arkansas,66,"        Administrative and support services",3979.4
05000,Arkansas,67,"        Waste management and remediation services",517.3
05000,Arkansas,68,"    Educational services, health care, and social assistance",13423.4
05000,Arkansas,69,"      Educational services",868.2
05000,Arkansas,70,"      Health care and social assistance",12555.2
05000,Arkansas,71,"        Ambulatory health care services",6318.1
05000,Arkansas,72,"        Hospitals",3697.1
05000,Arkansas,73,"        Nursing and residential care facilities",1261.5
05000,Arkansas,74,"        Social assistance",1278.5
05000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",5298.6
05000,Arkansas,76,"      Arts, entertainment, and recreation",707.9
05000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",301.0
05000,Arkansas,78,"        Amusement, gambling, and recreation industries",406.9
05000,Arkansas,79,"      Accommodation and food services",4590.7
05000,Arkansas,80,"        Accommodation",734.7
05000,Arkansas,81,"        Food services and drinking places",3856.0
05000,Arkansas,82,"    Other services (except government and government enterprises)",3401.2
05000,Arkansas,83,"  Government and government enterprises",18548.9
05000,Arkansas,84,"    Federal civilian",2748.7
05000,Arkansas,85,"    Military",965.1
05000,Arkansas,86,"    State and local",14835.1
05000,Arkansas,,Addenda:,
05000,Arkansas,87,Natural resources and mining,4210.1
05000,Arkansas,88,Trade,23506.3
05000,Arkansas,89,Transportation and utilities,10263.6
05000,Arkansas,90,Manufacturing and information,24663.0
05000,Arkansas,91,Private goods-producing industries 2/,31593.2
05000,Arkansas,92,Private services-providing industries 3/,98534.1
06000,California,1,All industry total,3373240.7
06000,California,2,"  Private industries",2999642.2
06000,California,3,"    Agriculture, forestry, fishing and hunting",38294.6
06000,California,4,"      Farms",24117.2
06000,California,5,"      Forestry, fishing, and related activities",14177.5
06000,California,6,"    Mining, quarrying, and oil and gas extraction",12014.8
06000,California,7,"      Oil and gas extraction",7994.1
06000,California,8,"      Mining (except oil and gas)",2998.6
06000,California,9,"      Support activities for mining",1022.1
06000,California,10,"    Utilities",45687.4
06000,California,11,"    Construction",124564.5
06000,California,12,"    Manufacturing",394827.7
06000,California,13,"      Durable goods manufacturing",242191.0
06000,California,14,"        Wood product manufacturing",3919.6
06000,California,15,"        Nonmetallic mineral product manufacturing",5598.1
06000,California,16,"        Primary metal manufacturing",2907.5
06000,California,17,"        Fabricated metal product manufacturing",13873.7
06000,California,18,"        Machinery manufacturing",16005.2
06000,California,19,"        Computer and electronic product manufacturing",148452.6
06000,California,20,"        Electrical equipment, appliance, and component manufacturing",5295.4
06000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",8821.4
06000,California,22,"        Other transportation equipment manufacturing",17849.8
06000,California,23,"        Furniture and related product manufacturing",2920.8
06000,California,24,"        Miscellaneous manufacturing",16546.8
06000,California,25,"      Nondurable goods manufacturing",152636.7
06000,California,26,"        Food and beverage and tobacco product manufacturing",31768.6
06000,California,27,"        Textile mills and textile product mills",1277.3
06000,California,28,"        Apparel, leather, and allied product manufacturing",3009.0
06000,California,29,"        Paper manufacturing",3278.1
06000,California,30,"        Printing and related support activities",3227.9
06000,California,31,"        Petroleum and coal products manufacturing",17192.3
06000,California,32,"        Chemical manufacturing",87493.9
06000,California,33,"        Plastics and rubber products manufacturing",5389.7
06000,California,34,"    Wholesale trade",188724.2
06000,California,35,"    Retail trade",178861.7
06000,California,36,"    Transportation and warehousing",93492.6
06000,California,37,"      Air transportation",10119.0
06000,California,38,"      Rail transportation",1818.0
06000,California,39,"      Water transportation",1484.8
06000,California,40,"      Truck transportation",22444.6
06000,California,41,"      Transit and ground passenger transportation",12156.8
06000,California,42,"      Pipeline transportation",553.8
06000,California,43,"      Other transportation and support activities",29515.0
06000,California,44,"      Warehousing and storage",15400.6
06000,California,45,"    Information",362001.7
06000,California,46,"      Publishing industries (except Internet)",95167.3
06000,California,47,"      Motion picture and sound recording industries",44862.8
06000,California,48,"      Broadcasting (except Internet) and telecommunications",78554.5
06000,California,49,"      Data processing, hosting, and other information services",143417.1
06000,California,50,"    Finance, insurance, real estate, rental, and leasing",617020.8
06000,California,51,"      Finance and insurance",192187.3
06000,California,52,"        Monetary Authorities- central bank, credit intermediation, and related services",94615.4
06000,California,53,"        Securities, commodity contracts, and other financial investments and related activities",51405.5
06000,California,54,"        Insurance carriers and related activities",43045.2
06000,California,55,"        Funds, trusts, and other financial vehicles",3121.2
06000,California,56,"      Real estate and rental and leasing",424833.4
06000,California,57,"        Real estate",395186.1
06000,California,58,"        Rental and leasing services and lessors of nonfinancial intangible assets",29647.4
06000,California,59,"    Professional and business services",492172.7
06000,California,60,"      Professional, scientific, and technical services",333608.5
06000,California,61,"        Legal services",42319.8
06000,California,62,"        Computer systems design and related services",96902.6
06000,California,63,"        Miscellaneous professional, scientific, and technical services",194386.1
06000,California,64,"      Management of companies and enterprises",54051.4
06000,California,65,"      Administrative and support and waste management and remediation services",104512.9
06000,California,66,"        Administrative and support services",96048.4
06000,California,67,"        Waste management and remediation services",8464.5
06000,California,68,"    Educational services, health care, and social assistance",256456.5
06000,California,69,"      Educational services",34221.2
06000,California,70,"      Health care and social assistance",222235.4
06000,California,71,"        Ambulatory health care services",118069.1
06000,California,72,"        Hospitals",55282.4
06000,California,73,"        Nursing and residential care facilities",18709.1
06000,California,74,"        Social assistance",30174.8
06000,California,75,"    Arts, entertainment, recreation, accommodation, and food services",137809.4
06000,California,76,"      Arts, entertainment, and recreation",40923.2
06000,California,77,"        Performing arts, spectator sports, museums, and related activities",30772.9
06000,California,78,"        Amusement, gambling, and recreation industries",10150.3
06000,California,79,"      Accommodation and food services",96886.2
06000,California,80,"        Accommodation",24598.7
06000,California,81,"        Food services and drinking places",72287.6
06000,California,82,"    Other services (except government and government enterprises)",57713.6
06000,California,83,"  Government and government enterprises",373598.4
06000,California,84,"    Federal civilian",51690.9
06000,California,85,"    Military",30544.0
06000,California,86,"    State and local",291363.6
06000,California,,Addenda:,
06000,California,87,Natural resources and mining,50309.4
06000,California,88,Trade,367585.9
06000,California,89,Transportation and utilities,139180.0
06000,California,90,Manufacturing and information,756829.4
06000,California,91,Private goods-producing industries 2/,569701.6
06000,California,92,Private services-providing industries 3/,2429940.6
08000,Colorado,1,All industry total,436359.5
08000,Colorado,2,"  Private industries",384203.4
08000,Colorado,3,"    Agriculture, forestry, fishing and hunting",2795.9
08000,Colorado,4,"      Farms",2407.0
08000,Colorado,5,"      Forestry, fishing, and related activities",388.9
08000,Colorado,6,"    Mining, quarrying, and oil and gas extraction",13475.9
08000,Colorado,7,"      Oil and gas extraction",10510.2
08000,Colorado,8,"      Mining (except oil and gas)",1213.0
08000,Colorado,9,"      Support activities for mining",1752.8
08000,Colorado,10,"    Utilities",5565.5
08000,Colorado,11,"    Construction",24527.9
08000,Colorado,12,"    Manufacturing",28883.2
08000,Colorado,13,"      Durable goods manufacturing",17237.2
08000,Colorado,14,"        Wood product manufacturing",550.5
08000,Colorado,15,"        Nonmetallic mineral product manufacturing",1504.2
08000,Colorado,16,"        Primary metal manufacturing",500.9
08000,Colorado,17,"        Fabricated metal product manufacturing",1817.2
08000,Colorado,18,"        Machinery manufacturing",1563.1
08000,Colorado,19,"        Computer and electronic product manufacturing",5995.9
08000,Colorado,20,"        Electrical equipment, appliance, and component manufacturing",315.3
08000,Colorado,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",290.1
08000,Colorado,22,"        Other transportation equipment manufacturing",2193.4
08000,Colorado,23,"        Furniture and related product manufacturing",544.0
08000,Colorado,24,"        Miscellaneous manufacturing",1962.6
08000,Colorado,25,"      Nondurable goods manufacturing",11646.0
08000,Colorado,26,"        Food and beverage and tobacco product manufacturing",6036.4
08000,Colorado,27,"        Textile mills and textile product mills",78.5
08000,Colorado,28,"        Apparel, leather, and allied product manufacturing",44.1
08000,Colorado,29,"        Paper manufacturing",199.2
08000,Colorado,30,"        Printing and related support activities",342.6
08000,Colorado,31,"        Petroleum and coal products manufacturing",1669.1
08000,Colorado,32,"        Chemical manufacturing",2369.4
08000,Colorado,33,"        Plastics and rubber products manufacturing",906.6
08000,Colorado,34,"    Wholesale trade",25703.2
08000,Colorado,35,"    Retail trade",24884.8
08000,Colorado,36,"    Transportation and warehousing",12650.3
08000,Colorado,37,"      Air transportation",3324.4
08000,Colorado,38,"      Rail transportation",699.3
